tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-04-11,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10060,8454,1606,8278,7661,572,301,139,37,125,4711,4265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-11,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4954,4130,146,0,0,0,0,0,0,0,0,0,0,0,9,0,
2021-04-11,32,Provinsi Jawa Barat,3216,KAB. BEKASI,28024,23036,4988,18741,12078,6312,886,722,90,74,24965,22077,60,144,144,0,0,0,0,0,0,0,0,0,101,0,
2021-04-11,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2153,2532,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,13,0,1,12,4310,4468,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2829,1738,1091,1106,788,238,49,5,2,42,5264,4931,37,0,0,0,0,0,0,0,0,0,0,297,110,0,
2021-04-12,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2789,2082,597,60,27,6,27,2849,1964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50247,44115,6132,19444,17150,2049,32,0,25,7,44072,37790,322,0,0,0,0,0,0,0,0,0,0,340,41,0,
2021-04-12,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9266,7671,1595,529,381,46,25,0,1,24,7132,6947,194,30,0,30,0,0,0,0,0,0,0,45,9,0,
2021-04-12,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3388,2500,55,0,0,0,0,0,0,0,0,0,0,4,2,0,
2021-04-12,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40322,38213,2109,17652,16712,630,1695,1191,319,185,38555,35837,218,195,195,0,120,120,0,0,0,0,0,95,0,0,
2021-04-12,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,881,783,80,9,0,5,4,1026,2140,2,0,0,0,3,3,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9748,5756,3992,3576,1348,2193,56,23,23,10,4461,4587,16,0,0,0,0,0,0,1,0,1,0,8,0,0,
2021-04-12,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26595,20034,6561,8265,7582,584,87,0,0,87,16776,12941,237,0,0,0,0,0,0,0,0,0,0,85,8,0,
2021-04-12,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16732,14236,89,0,0,0,0,0,0,0,0,0,0,72,0,0,
2021-04-12,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1898,1493,382,76,0,0,76,2655,2485,40,0,0,0,23,9,14,2,0,0,2,9,0,0,
2021-04-12,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2256,2104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12995,9138,3857,10750,9711,1038,26,2,0,24,3723,3561,42,0,0,0,7690,7690,0,0,0,0,0,19,0,0,
2021-04-12,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,13947,11195,172,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9420,5544,3867,0,0,0,0,9037,7971,143,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5245,3587,1455,108,11,8,89,14329,13083,120,0,0,0,201,201,0,0,0,0,0,16,0,0,
2021-04-12,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6662,5056,43,0,0,0,0,0,0,0,0,0,0,17,21,0,
2021-04-12,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,647,485,132,2,1,0,1,4472,4024,36,0,0,0,0,0,0,0,0,0,0,0,17,0,
2021-04-12,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1093,716,24,0,0,0,0,0,0,0,0,0,0,13,0,0,
2021-04-12,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6239,6130,47,34,34,0,0,4515,3129,14,0,0,0,5,1,4,0,0,0,0,31,0,0,
2021-04-12,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9503,9056,43,0,0,0,0,0,0,0,0,0,0,18,0,0,
2021-04-12,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2766,1936,735,25,1,1,23,3845,3446,59,0,0,0,71,71,0,0,0,0,0,20,0,0,
2021-04-12,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10133,8523,1610,8315,7698,572,301,139,37,125,4711,4265,34,73,69,4,37,37,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,4961,4130,146,0,0,0,0,0,0,0,0,0,0,7,0,0,
2021-04-12,32,Provinsi Jawa Barat,3216,KAB. BEKASI,28024,23036,4988,18741,12078,6312,886,722,90,74,24965,22077,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-12,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2527,2676,40,0,0,0,0,0,0,0,0,0,0,374,144,0,
2021-04-13,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,14,0,1,13,4336,4468,54,0,0,0,0,0,0,1,0,0,1,26,0,0,
2021-04-13,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2829,1738,1091,1106,788,238,49,5,2,42,5370,5327,37,0,0,0,0,0,0,0,0,0,0,106,396,0,
2021-04-13,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2800,2087,603,60,27,6,27,2849,1964,2,0,0,0,11,5,6,0,0,0,0,0,0,0,
2021-04-13,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50415,44283,6132,19483,17189,2049,32,0,25,7,44402,37851,322,168,168,0,39,39,0,0,0,0,0,330,61,0,
2021-04-13,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9266,7671,1595,529,381,46,25,0,1,24,7161,6957,194,0,0,0,0,0,0,0,0,0,0,29,10,0,
2021-04-13,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3437,2511,55,0,0,0,0,0,0,0,0,0,0,49,11,0,
2021-04-13,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40424,38315,2109,17711,16771,630,1695,1191,319,185,38611,35862,218,102,102,0,59,59,0,0,0,0,0,56,25,0,
2021-04-13,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,883,783,82,9,0,5,4,1026,2140,2,0,0,0,2,0,2,0,0,0,0,0,0,0,
2021-04-13,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9748,5756,3992,3576,1348,2193,59,26,23,10,4468,4587,16,0,0,0,0,0,0,3,3,0,0,7,0,0,
2021-04-13,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26873,20312,6561,8265,7582,584,87,0,0,87,16866,13073,237,278,278,0,0,0,0,0,0,0,0,90,132,0,
2021-04-13,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16773,14304,89,0,0,0,0,0,0,0,0,0,0,41,68,0,
2021-04-13,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1903,1493,387,76,0,0,76,2688,2505,40,0,0,0,5,0,5,0,0,0,0,33,20,0,
2021-04-13,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2263,2107,60,0,0,0,0,0,0,0,0,0,0,7,3,0,
2021-04-13,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12995,9138,3857,10750,9711,1038,26,2,0,24,3757,3562,42,0,0,0,0,0,0,0,0,0,0,34,1,0,
2021-04-13,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,14171,11211,172,0,0,0,0,0,0,0,0,0,0,224,16,0,
2021-04-13,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9420,5544,3867,0,0,0,0,9103,8001,143,0,0,0,0,0,0,0,0,0,0,66,30,0,
2021-04-13,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-13,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5271,3613,1455,108,11,8,89,14365,13089,120,0,0,0,26,26,0,0,0,0,0,36,6,0,
2021-04-13,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6691,5075,43,0,0,0,0,0,0,0,0,0,0,29,19,0,
2021-04-13,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,659,485,144,2,1,0,1,4472,4049,36,0,0,0,12,0,12,0,0,0,0,0,25,0,
2021-04-13,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1093,718,24,0,0,0,0,0,0,0,0,0,0,0,2,0,
2021-04-13,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6247,6132,53,34,34,0,0,4550,3144,14,0,0,0,8,2,6,0,0,0,0,35,15,0,
2021-04-13,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9586,9061,43,0,0,0,0,0,0,0,0,0,0,83,5,0,
2021-04-13,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2766,1936,735,25,1,1,23,3848,3455,59,0,0,0,0,0,0,0,0,0,0,3,9,0,
2021-04-13,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10133,8523,1610,8315,7698,572,301,139,37,125,4711,4265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-13,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,5021,4130,146,0,0,0,0,0,0,0,0,0,0,60,0,0,
2021-04-13,32,Provinsi Jawa Barat,3216,KAB. BEKASI,28198,23210,4988,18741,12078,6312,886,722,90,74,24965,22250,60,174,174,0,0,0,0,0,0,0,0,0,173,0,
2021-04-13,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2639,2722,40,0,0,0,0,0,0,0,0,0,0,112,46,0,
2021-04-14,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,14,0,1,13,4348,4468,54,0,0,0,0,0,0,0,0,0,0,12,0,0,
2021-04-14,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2829,1738,1091,1106,788,238,49,5,2,42,5389,5327,37,0,0,0,0,0,0,0,0,0,0,19,0,0,
2021-04-14,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2800,2087,603,60,27,6,27,2877,1964,2,0,0,0,0,0,0,0,0,0,0,28,0,0,
2021-04-14,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50415,44283,6132,19483,17189,2049,32,0,25,7,44626,37936,322,0,0,0,0,0,0,0,0,0,0,224,85,0,
2021-04-14,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9820,8225,1595,529,381,46,25,0,1,24,7208,6962,194,554,554,0,0,0,0,0,0,0,0,47,5,0,
2021-04-14,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3448,2511,55,0,0,0,0,0,0,0,0,0,0,11,0,0,
2021-04-14,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40424,38315,2109,17711,16771,630,1695,1191,319,185,38683,35890,218,0,0,0,0,0,0,0,0,0,0,72,28,0,
2021-04-14,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,886,786,82,9,0,5,4,1609,2140,2,0,0,0,3,3,0,0,0,0,0,583,0,0,
2021-04-14,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9956,5964,3992,3576,1348,2193,62,26,26,10,4478,4587,16,208,208,0,0,0,0,3,0,3,0,10,0,0,
2021-04-14,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,26873,20312,6561,8265,7582,584,87,0,0,87,16947,13088,237,0,0,0,0,0,0,0,0,0,0,81,15,0,
2021-04-14,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16827,14304,89,0,0,0,0,0,0,0,0,0,0,54,0,0,
2021-04-14,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1907,1497,387,76,0,0,76,2702,2505,40,0,0,0,4,4,0,0,0,0,0,14,0,0,
2021-04-14,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2263,2107,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-14,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,13110,9253,3857,10750,9711,1038,26,2,0,24,3776,3562,42,115,115,0,0,0,0,0,0,0,0,19,0,0,
2021-04-14,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,14356,11315,172,0,0,0,0,0,0,0,0,0,0,185,104,0,
2021-04-14,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9502,5611,3882,0,0,0,0,9122,8001,143,0,0,0,82,67,15,0,0,0,0,19,0,0,
2021-04-14,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-14,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5329,3671,1455,108,11,8,89,14398,13148,120,0,0,0,58,58,0,0,0,0,0,33,59,0,
2021-04-14,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6715,5138,43,0,0,0,0,0,0,0,0,0,0,24,63,0,
2021-04-14,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,662,488,144,2,1,0,1,4472,4123,36,0,0,0,3,3,0,0,0,0,0,0,74,0,
2021-04-14,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1132,718,24,0,0,0,0,0,0,0,0,0,0,39,0,0,
2021-04-14,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6255,6133,60,34,34,0,0,4590,3144,14,0,0,0,8,1,7,0,0,0,0,40,0,0,
2021-04-14,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9610,9062,43,0,0,0,0,0,0,0,0,0,0,24,1,0,
2021-04-14,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2766,1936,735,25,1,1,23,3855,3552,59,0,0,0,0,0,0,0,0,0,0,7,97,0,
2021-04-14,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10218,8589,1629,8341,7718,578,301,139,37,125,4711,4265,34,85,66,19,26,20,6,0,0,0,0,0,0,0,
2021-04-14,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,5044,4136,146,0,0,0,0,0,0,0,0,0,0,23,6,0,
2021-04-14,32,Provinsi Jawa Barat,3216,KAB. BEKASI,28198,23210,4988,18741,12078,6312,886,722,90,74,24965,22382,60,0,0,0,0,0,0,0,0,0,0,0,132,0,
2021-04-14,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2639,2722,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-15,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,14,0,1,13,4367,4470,54,0,0,0,0,0,0,0,0,0,0,19,2,0,
2021-04-15,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2829,1738,1091,1106,788,238,49,5,2,42,5419,5327,37,0,0,0,0,0,0,0,0,0,0,30,0,0,
2021-04-15,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2800,2087,603,60,27,6,27,2956,2127,2,0,0,0,0,0,0,0,0,0,0,79,163,0,
2021-04-15,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50415,44283,6132,19483,17189,2049,32,0,25,7,44795,38106,322,0,0,0,0,0,0,0,0,0,0,169,170,0,
2021-04-15,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9820,8225,1595,529,381,46,25,0,1,24,7238,7033,194,0,0,0,0,0,0,0,0,0,0,30,71,0,
2021-04-15,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3471,2534,55,0,0,0,0,0,0,0,0,0,0,23,23,0,
2021-04-15,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40635,38526,2109,17827,16883,634,1695,1191,319,185,38757,35990,218,211,211,0,116,112,4,0,0,0,0,74,100,0,
2021-04-15,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,890,786,86,9,0,5,4,1676,2140,2,0,0,0,4,0,4,0,0,0,0,67,0,0,
2021-04-15,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9956,5964,3992,3576,1348,2193,62,26,26,10,4483,4590,16,0,0,0,0,0,0,0,0,0,0,5,3,0,
2021-04-15,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,27000,20439,6561,8265,7582,584,87,0,0,87,17029,13283,237,127,127,0,0,0,0,0,0,0,0,82,195,0,
2021-04-15,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16886,14418,89,0,0,0,0,0,0,0,0,0,0,59,114,0,
2021-04-15,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1912,1499,390,76,0,0,76,2748,2518,40,0,0,0,5,2,3,0,0,0,0,46,13,0,
2021-04-15,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2263,2148,60,0,0,0,0,0,0,0,0,0,0,0,41,0,
2021-04-15,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,13110,9253,3857,10750,9711,1038,26,2,0,24,3790,3562,42,0,0,0,0,0,0,0,0,0,0,14,0,0,
2021-04-15,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,14600,11330,172,0,0,0,0,0,0,0,0,0,0,244,15,0,
2021-04-15,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9552,5661,3882,0,0,0,0,9133,8001,143,0,0,0,50,50,0,0,0,0,0,11,0,0,
2021-04-15,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-15,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5444,3786,1455,108,11,8,89,14475,13243,120,0,0,0,115,115,0,0,0,0,0,77,95,0,
2021-04-15,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6778,5156,43,0,0,0,0,0,0,0,0,0,0,63,18,0,
2021-04-15,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,667,489,148,2,1,0,1,4480,4138,36,0,0,0,5,1,4,0,0,0,0,8,15,0,
2021-04-15,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1174,732,24,0,0,0,0,0,0,0,0,0,0,42,14,0,
2021-04-15,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6255,6133,60,34,34,0,0,4590,3258,14,0,0,0,0,0,0,0,0,0,0,0,114,0,
2021-04-15,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9641,9069,43,0,0,0,0,0,0,0,0,0,0,31,7,0,
2021-04-15,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2766,1936,735,25,1,1,23,3870,3690,59,0,0,0,0,0,0,0,0,0,0,15,138,0,
2021-04-15,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10256,8626,1630,8351,7728,578,301,139,37,125,4711,4265,34,38,37,1,10,10,0,0,0,0,0,0,0,0,
2021-04-15,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,5064,4136,146,0,0,0,0,0,0,0,0,0,0,20,0,0,
2021-04-15,32,Provinsi Jawa Barat,3216,KAB. BEKASI,28205,23210,4995,18741,12078,6312,886,722,90,74,24973,22422,60,7,0,7,0,0,0,0,0,0,0,8,40,0,
2021-04-15,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4440,3057,1383,1917,956,956,39,0,0,39,2639,2722,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-16,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14570,9130,5440,3144,2166,967,14,0,1,13,4422,4476,54,0,0,0,0,0,0,0,0,0,0,55,6,0,
2021-04-16,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2829,1738,1091,1106,788,238,49,5,2,42,5422,5328,37,0,0,0,0,0,0,0,0,0,0,3,1,0,
2021-04-16,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3282,1845,1437,2800,2087,603,60,27,6,27,2956,2127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-16,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50415,44283,6132,19483,17189,2049,32,0,25,7,44987,38148,322,0,0,0,0,0,0,0,0,0,0,192,42,0,
2021-04-16,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9820,8225,1595,529,381,46,25,0,1,24,7336,7039,194,0,0,0,0,0,0,0,0,0,0,98,6,0,
2021-04-16,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,45998,5410,2231,42,2168,3,3,0,0,3498,2553,55,0,0,0,0,0,0,0,0,0,0,27,19,0,
2021-04-16,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40635,38526,2109,17827,16883,634,1695,1191,319,185,38814,36023,218,0,0,0,0,0,0,0,0,0,0,57,33,0,
2021-04-16,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2020,1015,1005,890,786,86,9,0,5,4,1676,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-16,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,9956,5964,3992,3576,1348,2193,62,26,26,10,4489,4605,16,0,0,0,0,0,0,0,0,0,0,6,15,0,
2021-04-16,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,27000,20439,6561,8265,7582,584,87,0,0,87,17109,13300,237,0,0,0,0,0,0,0,0,0,0,80,17,0,
2021-04-16,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,28123,21085,7038,22153,16764,5319,174,150,0,24,16948,14418,89,0,0,0,0,0,0,0,0,0,0,62,0,0,
2021-04-16,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,9803,5965,3838,1912,1499,390,76,0,0,76,2788,2518,40,0,0,0,0,0,0,0,0,0,0,40,0,0,
2021-04-16,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3261,2358,903,1998,1861,121,16,4,3,9,2282,2148,60,0,0,0,0,0,0,0,0,0,0,19,0,0,
2021-04-16,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,13110,9253,3857,10750,9711,1038,26,2,0,24,3821,3562,42,0,0,0,0,0,0,0,0,0,0,31,0,0,
2021-04-16,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,7897,5409,1787,533,118,124,291,14735,11443,172,0,0,0,0,0,0,0,0,0,0,135,113,0,
2021-04-16,32,Provinsi Jawa Barat,3205,KAB. GARUT,20472,14062,6410,9552,5661,3882,0,0,0,0,9157,8001,143,0,0,0,0,0,0,0,0,0,0,24,0,0,
2021-04-16,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-16,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10857,7408,3449,5444,3786,1455,108,11,8,89,14512,13243,120,0,0,0,0,0,0,0,0,0,0,37,0,0,
2021-04-16,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,22322,14591,7731,6741,4484,2177,95,0,0,95,6838,5156,43,0,0,0,0,0,0,0,0,0,0,60,0,0,
2021-04-16,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,5273,2506,667,489,148,2,1,0,1,4482,4138,36,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-04-16,32,Provinsi Jawa Barat,3279,KOTA BANJAR,3053,1946,1107,1161,656,502,32,19,4,9,1188,732,24,0,0,0,0,0,0,0,0,0,0,14,0,0,
2021-04-16,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,923,50,6255,6133,60,34,34,0,0,4593,3264,14,0,0,0,0,0,0,0,0,0,0,3,6,0,
2021-04-16,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,23602,21796,1806,5458,4485,815,31,0,2,29,9671,9072,43,0,0,0,0,0,0,0,0,0,0,30,3,0,
2021-04-16,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4824,2938,1886,2766,1936,735,25,1,1,23,3878,3758,59,0,0,0,0,0,0,0,0,0,0,8,68,0,
2021-04-16,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10256,8626,1630,8351,7728,578,301,139,37,125,4711,4265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-16,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1131,311,1499,1453,31,92,75,7,10,5078,4143,146,0,0,0,0,0,0,0,0,0,0,14,7,0,
